Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
89,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,41,20423.25,20399.00,5/7/2024 8:19:00 AM,5/7/2024 8:22:00 AM,DAVWAPPB_V1-0125,Stop loss,($1988.50),$97011.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1988.50,$0.00,$1988.50,4,
90,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,69,20319.50,20383.50,5/8/2024 7:44:00 AM,5/8/2024 1:56:00 PM,DAVWAPPB_V1-0126,FlattenStrategyPositionsLong,$8832.00,$105843.50,$0.00,$0.00,$0.00,$0.00,$0.00,$552.00,$16836.00,$8004.00,373,
91,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,20,20321.75,20370.50,5/9/2024 7:46:00 AM,5/9/2024 8:05:00 AM,DAVWAPPB_V1-0127,Stop loss,($1950.00),$103893.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1950.00,$580.00,$2530.00,20,
92,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,23,20519.75,20477.25,5/10/2024 7:38:00 AM,5/10/2024 8:12:00 AM,DAVWAPPB_V1-0128,Stop loss,($1955.00),$101938.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1955.00,$1265.00,$3220.00,35,
93,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,22,20488.00,20495.50,5/13/2024 7:40:00 AM,5/13/2024 1:56:00 PM,DAVWAPPB_V1-0129,FlattenStrategyPositionsShort,($330.00),$101608.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1012.00,$2376.00,$2706.00,377,
94,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,29,20517.50,20483.25,5/14/2024 7:46:00 AM,5/14/2024 8:02:00 AM,DAVWAPPB_V1-0130,Stop loss,($1986.50),$99622.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1986.50,$507.50,$2494.00,17,
95,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,39,20714.25,20892.75,5/15/2024 8:09:00 AM,5/15/2024 1:56:00 PM,DAVWAPPB_V1-0133,FlattenStrategyPositionsLong,$13923.00,$113545.00,$0.00,$0.00,$0.00,$0.00,$0.00,$994.50,$14956.50,$1033.50,348,
96,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,57,20909.75,20892.50,5/16/2024 7:53:00 AM,5/16/2024 8:07:00 AM,DAVWAPPB_V1-0134,Stop loss,($1966.50),$111578.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1966.50,$684.00,$2650.50,15,
97,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,63,20856.25,20840.50,5/17/2024 8:29:00 AM,5/17/2024 9:04:00 AM,DAVWAPPB_V1-0135,Stop loss,($1984.50),$109594.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1984.50,$2520.00,$4504.50,36,
98,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,85,20833.00,20844.75,5/17/2024 9:41:00 AM,5/17/2024 9:55:00 AM,DAVWAPPB_V1-0136,Stop loss,($1997.50),$107596.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1997.50,$2082.50,$4080.00,15,
99,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,46,20905.75,20948.25,5/20/2024 7:46:00 AM,5/20/2024 1:56:00 PM,DAVWAPPB_V1-0137,FlattenStrategyPositionsLong,$3910.00,$111506.50,$0.00,$0.00,$0.00,$0.00,$0.00,$943.00,$8096.00,$4186.00,371,
100,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,52,20923.00,20904.00,5/21/2024 8:06:00 AM,5/21/2024 8:08:00 AM,DAVWAPPB_V1-0138,Stop loss,($1976.00),$109530.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1976.00,$78.00,$2054.00,3,
101,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,17,21062.25,21119.00,5/23/2024 7:54:00 AM,5/23/2024 9:39:00 AM,DAVWAPPB_V1-0139,Stop loss,($1929.50),$107601.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1929.50,$2082.50,$4012.00,106,
102,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,28,20982.00,20947.00,5/24/2024 7:48:00 AM,5/24/2024 7:51:00 AM,DAVWAPPB_V1-0140,Stop loss,($1960.00),$105641.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1960.00,$0.00,$1960.00,4,
103,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,25,20984.50,21068.00,5/24/2024 8:06:00 AM,5/24/2024 1:56:00 PM,DAVWAPPB_V1-0141,FlattenStrategyPositionsLong,$4175.00,$109816.00,$0.00,$0.00,$0.00,$0.00,$0.00,$512.50,$7037.50,$2862.50,351,
104,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,100,21095.50,21085.50,5/27/2024 8:45:00 AM,5/27/2024 6:13:00 PM,DAVWAPPB_V1-0143,Stop loss,($2000.00),$107816.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2000.00,$12200.00,$14200.00,269,
105,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,29,21089.25,21122.75,5/28/2024 7:40:00 AM,5/28/2024 8:52:00 AM,DAVWAPPB_V1-0144,Stop loss,($1943.00),$105873.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1943.00,$2972.50,$4915.50,73,
106,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,18,20741.50,20755.75,5/31/2024 7:56:00 AM,5/31/2024 1:56:00 PM,DAVWAPPB_V1-0146,FlattenStrategyPositionsShort,($513.00),$105360.00,$0.00,$0.00,$0.00,$0.00,$0.00,$936.00,$10836.00,$11349.00,361,
107,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,16,20876.25,20803.75,6/3/2024 7:56:00 AM,6/3/2024 1:56:00 PM,DAVWAPPB_V1-0147,FlattenStrategyPositionsShort,$2320.00,$107680.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1688.00,$7712.00,$5392.00,361,
108,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,30,20781.50,20814.25,6/4/2024 9:35:00 AM,6/4/2024 10:41:00 AM,DAVWAPPB_V1-0149,Stop loss,($1965.00),$105715.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1965.00,$705.00,$2670.00,67,
109,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,22,21265.75,21263.75,6/6/2024 7:50:00 AM,6/6/2024 1:56:00 PM,DAVWAPPB_V1-0150,FlattenStrategyPositionsShort,$88.00,$105803.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1760.00,$2145.00,$2057.00,367,
110,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,41,21220.75,21196.75,6/10/2024 7:44:00 AM,6/10/2024 7:45:00 AM,DAVWAPPB_V1-0151,Stop loss,($1968.00),$103835.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1968.00,$20.50,$1988.50,2,
111,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,58,21230.25,21301.00,6/10/2024 8:29:00 AM,6/10/2024 1:56:00 PM,DAVWAPPB_V1-0152,FlattenStrategyPositionsLong,$8207.00,$112042.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1015.00,$11455.00,$3248.00,328,
112,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,22,21801.50,21808.25,6/13/2024 8:14:00 AM,6/13/2024 1:56:00 PM,DAVWAPPB_V1-0156,FlattenStrategyPositionsShort,($297.00),$111745.00,$0.00,$0.00,$0.00,$0.00,$0.00,$715.00,$4499.00,$4796.00,343,
113,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,76,21796.00,21782.75,6/14/2024 7:45:00 AM,6/14/2024 8:38:00 AM,DAVWAPPB_V1-0157,Stop loss,($2014.00),$109731.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2014.00,$7942.00,$9956.00,54,
114,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,44,21900.75,21878.25,6/17/2024 8:08:00 AM,6/17/2024 8:28:00 AM,DAVWAPPB_V1-0159,Stop loss,($1980.00),$107751.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1980.00,$1936.00,$3916.00,21,
115,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,50,22097.75,22117.75,6/18/2024 8:51:00 AM,6/18/2024 9:03:00 AM,DAVWAPPB_V1-0160,Stop loss,($2000.00),$105751.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2000.00,$300.00,$2300.00,13,
116,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,63,22152.50,22136.75,6/20/2024 9:06:00 AM,6/20/2024 9:20:00 AM,DAVWAPPB_V1-0163,Stop loss,($1984.50),$103766.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1984.50,$1921.50,$3906.00,15,
117,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,20,21905.00,21954.25,6/21/2024 7:49:00 AM,6/21/2024 9:02:00 AM,DAVWAPPB_V1-0164,Stop loss,($1970.00),$101796.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1970.00,$2090.00,$4060.00,74,
118,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,13,21799.25,21717.25,6/24/2024 8:46:00 AM,6/24/2024 1:56:00 PM,DAVWAPPB_V1-0165,FlattenStrategyPositionsShort,$2132.00,$103928.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1859.00,$2509.00,$377.00,311,
119,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,20,21968.00,21940.75,6/27/2024 8:50:00 AM,6/27/2024 1:56:00 PM,DAVWAPPB_V1-0169,FlattenStrategyPositionsShort,$1090.00,$105018.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1480.00,$3000.00,$1910.00,307,
120,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,24,22084.25,21906.50,6/28/2024 8:58:00 AM,6/28/2024 1:56:00 PM,DAVWAPPB_V1-0170,FlattenStrategyPositionsShort,$8532.00,$113550.50,$0.00,$0.00,$0.00,$0.00,$0.00,$120.00,$11496.00,$2964.00,299,
121,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,21,21879.50,21833.50,7/1/2024 8:29:00 AM,7/1/2024 8:42:00 AM,DAVWAPPB_V1-0171,Stop loss,($1932.00),$111618.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1932.00,$399.00,$2331.00,14,
122,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,19,21988.25,22174.25,7/2/2024 7:42:00 AM,7/2/2024 1:56:00 PM,DAVWAPPB_V1-0173,FlattenStrategyPositionsLong,$7068.00,$118686.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1311.00,$7239.00,$171.00,375,
123,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,244,22330.75,22334.75,7/4/2024 7:40:00 AM,7/4/2024 7:40:00 AM,DAVWAPPB_V1-0174,Stop loss,($1952.00),$116734.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1952.00,$0.00,$1952.00,1,
124,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,145,22328.50,22335.50,7/4/2024 7:48:00 AM,7/4/2024 5:35:00 PM,DAVWAPPB_V1-0175,Stop loss,($2030.00),$114704.50,$0.00,$0.00,$0.00,$0.00,$0.00,$2030.00,$8337.50,$10367.50,288,
125,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,17,22631.75,22618.00,7/9/2024 8:31:00 AM,7/9/2024 1:56:00 PM,DAVWAPPB_V1-0176,FlattenStrategyPositionsShort,$467.50,$115172.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1674.50,$2618.00,$2150.50,326,
126,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,16,22117.00,21973.25,7/17/2024 8:03:00 AM,7/17/2024 1:56:00 PM,DAVWAPPB_V1-0182,FlattenStrategyPositionsShort,$4600.00,$119772.00,$0.00,$0.00,$0.00,$0.00,$0.00,$56.00,$5776.00,$1176.00,354,
127,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,16,21863.50,21925.75,7/22/2024 8:07:00 AM,7/22/2024 8:40:00 AM,DAVWAPPB_V1-0184,Stop loss,($1992.00),$117780.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1992.00,$952.00,$2944.00,34,
128,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,17,21949.75,21891.25,7/22/2024 8:42:00 AM,7/22/2024 9:00:00 AM,DAVWAPPB_V1-0185,Stop loss,($1989.00),$115791.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1989.00,$68.00,$2057.00,19,
129,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,23,21955.00,21911.75,7/23/2024 7:45:00 AM,7/23/2024 8:03:00 AM,DAVWAPPB_V1-0188,Stop loss,($1989.50),$113801.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1989.50,$805.00,$2794.50,19,
130,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,19,21472.00,21121.00,7/24/2024 7:44:00 AM,7/24/2024 1:56:00 PM,DAVWAPPB_V1-0190,FlattenStrategyPositionsShort,$13338.00,$127139.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1064.00,$13385.50,$47.50,373,
131,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,14,21048.00,21119.25,7/25/2024 7:50:00 AM,7/25/2024 8:53:00 AM,DAVWAPPB_V1-0191,Stop loss,($1995.00),$125144.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1995.00,$6321.00,$8316.00,57,
132,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,16,21086.75,21060.00,7/26/2024 9:06:00 AM,7/26/2024 1:56:00 PM,DAVWAPPB_V1-0193,FlattenStrategyPositionsLong,($856.00),$124288.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1832.00,$4832.00,$5688.00,291,
133,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,14,21190.25,21257.25,7/29/2024 8:16:00 AM,7/29/2024 8:24:00 AM,DAVWAPPB_V1-0195,Stop loss,($1876.00),$122412.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1876.00,$294.00,$2170.00,9,
134,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,20,21181.75,20915.50,7/30/2024 7:50:00 AM,7/30/2024 1:56:00 PM,DAVWAPPB_V1-0196,FlattenStrategyPositionsShort,$10650.00,$133062.50,$0.00,$0.00,$0.00,$0.00,$0.00,$500.00,$17620.00,$6970.00,367,
135,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,21,21577.25,21530.25,8/1/2024 7:54:00 AM,8/1/2024 8:06:00 AM,DAVWAPPB_V1-0197,Stop loss,($1974.00),$131088.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1974.00,$1816.50,$3790.50,13,
136,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,17,21475.00,20931.75,8/1/2024 8:21:00 AM,8/1/2024 1:56:00 PM,DAVWAPPB_V1-0198,FlattenStrategyPositionsShort,$18470.50,$149559.00,$0.00,$0.00,$0.00,$0.00,$0.00,$501.50,$22720.50,$4250.00,336,
137,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,5,19738.50,19895.25,8/5/2024 7:40:00 AM,8/5/2024 1:56:00 PM,DAVWAPPB_V1-0199,FlattenStrategyPositionsLong,$1567.50,$151126.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1017.50,$4895.00,$3327.50,375,
138,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,13,20100.25,20155.25,8/6/2024 7:59:00 AM,8/6/2024 1:56:00 PM,DAVWAPPB_V1-0200,FlattenStrategyPositionsLong,$1430.00,$152556.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1540.50,$8359.00,$6929.00,358,
139,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,17,20482.75,20427.00,8/7/2024 8:52:00 AM,8/7/2024 9:15:00 AM,DAVWAPPB_V1-0202,Stop loss,($1895.50),$150661.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1895.50,$187.00,$2082.50,24,
140,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,10,20009.50,20108.50,8/8/2024 7:52:00 AM,8/8/2024 7:55:00 AM,DAVWAPPB_V1-0204,Stop loss,($1980.00),$148681.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1980.00,$120.00,$2100.00,4,
141,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,9,20206.00,20424.00,8/8/2024 8:05:00 AM,8/8/2024 1:56:00 PM,DAVWAPPB_V1-0205,FlattenStrategyPositionsLong,$3924.00,$152605.00,$0.00,$0.00,$0.00,$0.00,$0.00,$666.00,$5193.00,$1269.00,352,
142,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,22,20385.75,20431.00,8/9/2024 8:37:00 AM,8/9/2024 8:47:00 AM,DAVWAPPB_V1-0206,Stop loss,($1991.00),$150614.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1991.00,$396.00,$2387.00,11,
143,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,18,20485.75,20432.75,8/9/2024 8:56:00 AM,8/9/2024 9:39:00 AM,DAVWAPPB_V1-0207,Stop loss,($1908.00),$148706.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1908.00,$1188.00,$3096.00,44,
144,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,15,20522.00,20586.75,8/12/2024 7:45:00 AM,8/12/2024 8:14:00 AM,DAVWAPPB_V1-0208,Stop loss,($1942.50),$146763.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1942.50,$1777.50,$3720.00,30,
145,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,28,20544.75,20579.50,8/12/2024 9:33:00 AM,8/12/2024 9:49:00 AM,DAVWAPPB_V1-0209,Stop loss,($1946.00),$144817.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1946.00,$840.00,$2786.00,17,
146,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,21,20846.00,20800.25,8/13/2024 7:53:00 AM,8/13/2024 8:34:00 AM,DAVWAPPB_V1-0210,Stop loss,($1921.50),$142896.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1921.50,$619.50,$2541.00,42,
147,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,25,21010.50,21050.25,8/14/2024 7:50:00 AM,8/14/2024 9:31:00 AM,DAVWAPPB_V1-0211,Stop loss,($1987.50),$140908.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1987.50,$7312.50,$9300.00,102,
148,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,27,21361.00,21497.75,8/15/2024 7:55:00 AM,8/15/2024 1:56:00 PM,DAVWAPPB_V1-0212,FlattenStrategyPositionsLong,$7384.50,$148293.00,$0.00,$0.00,$0.00,$0.00,$0.00,$904.50,$9787.50,$2403.00,362,
149,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,30,21555.50,21777.00,8/19/2024 8:33:00 AM,8/19/2024 1:56:00 PM,DAVWAPPB_V1-0213,FlattenStrategyPositionsLong,$13290.00,$161583.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1455.00,$13650.00,$360.00,324,
150,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,29,21804.00,21770.75,8/20/2024 7:38:00 AM,8/20/2024 8:13:00 AM,DAVWAPPB_V1-0214,Stop loss,($1928.50),$159654.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1928.50,$3451.00,$5379.50,36,
151,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,24,21757.50,21797.50,8/20/2024 8:19:00 AM,8/20/2024 12:24:00 PM,DAVWAPPB_V1-0215,Stop loss,($1920.00),$157734.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1920.00,$3636.00,$5556.00,246,
152,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,44,21820.50,21798.00,8/21/2024 8:01:00 AM,8/21/2024 8:15:00 AM,DAVWAPPB_V1-0216,Stop loss,($1980.00),$155754.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1980.00,$2926.00,$4906.00,15,
153,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,35,21767.25,21795.50,8/21/2024 9:01:00 AM,8/21/2024 9:06:00 AM,DAVWAPPB_V1-0217,Stop loss,($1977.50),$153777.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1977.50,$1890.00,$3867.50,6,
154,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,18,21869.25,21510.00,8/22/2024 8:09:00 AM,8/22/2024 1:56:00 PM,DAVWAPPB_V1-0218,FlattenStrategyPositionsShort,$12933.00,$166710.00,$0.00,$0.00,$0.00,$0.00,$0.00,$405.00,$13743.00,$810.00,348,
155,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,11,21790.75,21700.75,8/23/2024 8:10:00 AM,8/23/2024 8:47:00 AM,DAVWAPPB_V1-0219,Stop loss,($1980.00),$164730.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1980.00,$1127.50,$3107.50,38,
156,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,26,21672.75,21526.00,8/26/2024 7:49:00 AM,8/26/2024 1:56:00 PM,DAVWAPPB_V1-0220,FlattenStrategyPositionsShort,$7631.00,$172361.00,$0.00,$0.00,$0.00,$0.00,$0.00,$715.00,$11830.00,$4199.00,368,
157,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,19,21393.50,21444.00,8/27/2024 7:46:00 AM,8/27/2024 7:50:00 AM,DAVWAPPB_V1-0221,Stop loss,($1919.00),$170442.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1919.00,$494.00,$2413.00,5,
158,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,33,21489.25,21573.25,8/27/2024 8:01:00 AM,8/27/2024 1:56:00 PM,DAVWAPPB_V1-0222,FlattenStrategyPositionsLong,$5544.00,$175986.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1303.50,$9504.00,$3960.00,356,
159,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,13,21498.00,21398.25,8/28/2024 7:48:00 AM,8/28/2024 1:56:00 PM,DAVWAPPB_V1-0223,FlattenStrategyPositionsShort,$2593.50,$178579.50,$0.00,$0.00,$0.00,$0.00,$0.00,$890.50,$7319.00,$4725.50,369,
160,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,19,21475.25,21527.75,8/29/2024 8:24:00 AM,8/29/2024 8:27:00 AM,DAVWAPPB_V1-0225,Stop loss,($1995.00),$176584.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1995.00,$114.00,$2109.00,4,
161,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,17,21560.75,21502.50,8/30/2024 8:03:00 AM,8/30/2024 8:16:00 AM,DAVWAPPB_V1-0226,Stop loss,($1980.50),$174604.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1980.50,$204.00,$2184.50,14,
162,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,12,21413.00,21496.00,8/30/2024 9:00:00 AM,8/30/2024 1:29:00 PM,DAVWAPPB_V1-0228,Stop loss,($1992.00),$172612.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1992.00,$2502.00,$4494.00,270,
163,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,60,21554.25,21571.00,9/2/2024 8:03:00 AM,9/2/2024 8:34:00 AM,DAVWAPPB_V1-0230,Stop loss,($2010.00),$170602.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2010.00,$3330.00,$5340.00,32,
164,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,31,21574.25,21542.50,9/2/2024 8:36:00 AM,9/2/2024 5:22:00 PM,DAVWAPPB_V1-0231,Stop loss,($1968.50),$168633.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1968.50,$2945.00,$4913.50,227,
165,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,24,21328.00,20911.50,9/3/2024 7:41:00 AM,9/3/2024 1:56:00 PM,DAVWAPPB_V1-0232,FlattenStrategyPositionsShort,$19992.00,$188625.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1488.00,$22956.00,$2964.00,376,
166,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,23,20908.25,20865.25,9/4/2024 7:49:00 AM,9/4/2024 8:01:00 AM,DAVWAPPB_V1-0233,Stop loss,($1978.00),$186647.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1978.00,$989.00,$2967.00,13,
167,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,12,20964.75,20886.25,9/4/2024 8:34:00 AM,9/4/2024 12:52:00 PM,DAVWAPPB_V1-0234,Stop loss,($1884.00),$184763.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1884.00,$2136.00,$4020.00,259,
168,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,14,20987.00,20916.00,9/5/2024 7:58:00 AM,9/5/2024 9:01:00 AM,DAVWAPPB_V1-0237,Stop loss,($1988.00),$182775.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1988.00,$2856.00,$4844.00,64,
169,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,14,20654.50,20585.00,9/9/2024 8:13:00 AM,9/9/2024 8:20:00 AM,DAVWAPPB_V1-0239,Stop loss,($1946.00),$180829.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1946.00,$42.00,$1988.00,8,
170,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,36,20574.50,20602.00,9/9/2024 8:25:00 AM,9/9/2024 10:05:00 AM,DAVWAPPB_V1-0240,Stop loss,($1980.00),$178849.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1980.00,$9972.00,$11952.00,101,
171,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,26,20648.25,20685.50,9/10/2024 8:23:00 AM,9/10/2024 8:27:00 AM,DAVWAPPB_V1-0241,Stop loss,($1937.00),$176912.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1937.00,$481.00,$2418.00,5,
172,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,26,20720.25,20681.75,9/10/2024 9:29:00 AM,9/10/2024 9:40:00 AM,DAVWAPPB_V1-0242,Stop loss,($2002.00),$174910.50,$0.00,$0.00,$0.00,$0.00,$0.00,$2002.00,$468.00,$2470.00,12,
173,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,11,20767.25,20851.75,9/11/2024 7:41:00 AM,9/11/2024 10:30:00 AM,DAVWAPPB_V1-0243,Stop loss,($1859.00),$173051.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1859.00,$6176.50,$8035.50,170,
174,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,22,21416.50,21372.00,9/13/2024 7:41:00 AM,9/13/2024 8:01:00 AM,DAVWAPPB_V1-0244,Stop loss,($1958.00),$171093.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1958.00,$1111.00,$3069.00,21,
175,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,23,21359.25,21317.00,9/16/2024 7:54:00 AM,9/16/2024 8:27:00 AM,DAVWAPPB_V1-0246,Stop loss,($1943.50),$169150.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1943.50,$1932.00,$3875.50,34,
176,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,19,21280.25,21331.50,9/16/2024 8:34:00 AM,9/16/2024 9:25:00 AM,DAVWAPPB_V1-0247,Stop loss,($1947.50),$167202.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1947.50,$1805.00,$3752.50,52,
